"2060031700",127.11440898083463,37.380164527250145,위드커피
"2060031800",127.1191348551868,37.38034068210697,내정교
"2060031900",127.12872782485844,37.38038027587902,코리아슬라임분당점
"2060032400",127.11754479342522,37.38086258833716,에코빈
"2060032500",127.11988713634281,37.38086512058858,내정교
"2060032600",127.12948051183413,37.38093424516227,신한은행서현동지점
"2060032700",127.11591544966302,37.381238775576676,신한은행분당중앙금융센터지점
"2060033400",127.1307103560751,37.38178605714122,예수사랑교회
"2060033800",127.12171876184264,37.382197776550505,서현사거리
"2060033900",127.08264676183992,37.38222243305624,에이치지에이
"2060034000",127.11734438700469,37.38229046394789,초림교
"2060034200",127.08490151136867,37.38273336973478,하산운동266-4
"2060034300",127.11819694932764,37.382887745003565,초림교
"2060034400",127.12072951181506,37.38308265140948,NH농협은행서현지점
"2060034700",127.11476182391348,37.38332846444932,수내교
"2060035100",127.12537026230935,37.38381408858761,우리은행분당시범단지지점
"2060035200",127.1320292614999,37.38394730769678,투썸플레이스서현도서관점
"2060035600",127.12036851207117,37.384428432884306,어필텔레콤연구소
"2060035700",127.12162023142551,37.38451421359255,보드게임카페판
"2060036200",127.1150287312665,37.385170401405276,초림지하차도
"2060036400",127.1152860742688,37.38545790157097,서현지하차도
"2060036500",127.1205041994816,37.38552627703612,SR호텔스위츠분당
"2060036700",127.11782644874894,37.38565955789193,서현교탄천7교
"2060036900",127.12346426256279,37.38576321391213,서현역5번출구
"2060037200",127.12127379337876,37.386077150692934,카인드호텔
"2060037500",127.11682363678833,37.38655199524502,서현교사거리
"2060037700",127.12228773051103,37.38677749524434,노블레스호텔
"2060037800",127.1165112311823,37.38681280810625,서현교사거리
"2060037900",127.12368210526228,37.38684837023113,쿠파쿠파
"2060038000",127.12492891838694,37.38687505713214,미스터힐링분당서현점
"2060038600",127.12779663725827,37.3878752141011,이매지하차도
"2060039700",127.12822735615431,37.39008249443421,이매동129-1
"2060040200",127.1262256368182,37.39072658948464,대한예수교회이매중앙교회
"2060040400",127.13384263644734,37.39121705821934,갈보리교회
"2060040500",127.12857373095397,37.39128130684625,이매동128-8
"2060040600",127.13304832387917,37.39163008839048,자담치킨의정부민락점
"2060040800",127.12859957479624,37.39187602630873,이매동128-8
"2060041000",127.12445310510077,37.392324182953836,잃은양선교교회
"2060041100",127.12827091764223,37.39310590161471,올가스킨
"2060041200",127.12294551108839,37.39340946415677,이매길어린이공원
